Nom,Prénom,Compte twitter,Élu au,twitterid,follows,id,name,screen_name,created_at,time_zone,utc_offset,protected,verified,url,lang,description,statuses_count,favourites_count,followers_count,following,friends_count,listed_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,contributors_enabled,default_profile,default_profile_image,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image
"BOILLOT","Julie","@JulieBoillot","Conseil de Paris","julieboillot","atanaseparis20|marielaureharel|dburkli|honore18e|julienbargeton|frank_cecco|vmontandon|jbmenguy75015|philippe_goujon|jgleizes|danielegiazzi|adefressenel|lecuyercatherin|durovray|catherine_dumas|alix_bougeret|valerienahmias|gybloch|nathfanfant|deborahpawlik|c_najdovski|atachene|yvespdb|olga_johnson|hodentt|jeromedubus|geoffroyboulard|jdhauteserre|erichelard|pierregaboriau|pauriacombe|geoffroydidier|jvplace|anne_hidalgo|jeanlucromero|nk_m|a_vesperini|remiferaud|brigitte_kuster|jp_lecoq|cbe16|pybournazel|vpecresse|dassouline|brunojulliard|rkaroutchi|datirachida|claudegoasguen",92951759,"Julie Boillot","JulieBoillot","2009-11-27T11:33:04","Paris",3600,,,"http://www.julieboillot.paris","fr","Conseiller de Paris - Paris 16e  Administratrice du Stif  Objectif 2020 Reconquête de Paris #NKM",840,64,857,,422,21,,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/441242578013257728/xORADsx5.jpeg","https://pbs.twimg.com/profile_background_images/441242578013257728/xORADsx5.jpeg",true,"http://pbs.twimg.com/profile_images/469416284262649856/Xjjdcd4D_normal.jpeg","https://pbs.twimg.com/profile_images/469416284262649856/Xjjdcd4D_normal.jpeg","0084B4",,"FFFFFF","DDEEF6","333333",true
"BARGETON","Julien","@JulienBargeton","Conseil de Paris","julienbargeton","yvespdb|emercier14|rvbegue|lgoldgrab|pierregaboriau|julieboillot|edithgallois|d_tiberi|pauriacombe|clairemonod|jdhauteserre|marielaureharel|jp_lecoq|atanaseparis20|honore18e|thomaslauret16|olga_johnson|erichelard|vmontandon|valerienahmias|catherine_dumas|alix_bougeret|dburkli|vincentroger754|adefressenel|jbmenguy75015|nk_m|a_vesperini|floberthout_05|celia_blauel|didierfischer1|psainsard|joellemorel11|raphaelleprimet|david_belliard|nathfanfant|annick_olivier|nicolasbonneto|verolevieux|carolinemecary|jeromedubus|claudedargent15|dversini|hichamaffane|pklugman|frank_cecco|antoinetteguhl|anne_hidalgo|helenebidard|jgleizes|fvauglin|virginiedaspet|f_calandra|francoisdagnaud|murielguenoux|carine_petit|bernardjomier|gatignon_steph|manubecker|nicolas_nordman|annesouyris|fdelapierre|c_najdovski|jlmissika|philippeducloux|bmarquaille|myriamelkhomri|yves_contassot|eddieait_of|nathaliemaquoi|plaurent_pcf|mmancel|alain_amedro|danielvaillant|fredhoc|sgrandgambe|chantal_jouanno|larrouturou|pbloche|yannicktrigance|geoffroyboulard|jushbb|egregoire|robertoadrian|baratti_elbaz|llechatellier|philippe_goujon|pybournazel|agillmann|paulineveron|brigitte_kuster|jb_bros|mariannelouis|pascalcherki|datirachida|yaminabenguigui|annick_lepetit|paidenbaum|francoiskalfon|gpoiraultgauvin|christine_frey1|cdallonnes|scharnoz|remiferaud|jeromeimpe|naweloumer|acordebard|pkomites|jerome_coumet|leafiloche|pierreserne|jacquesboutault|didguillot|jm_leguen|jeanmarcbrule|cbrossel|ch_brun|bfrancois_eelv|balasguillaume|oliviapolski|rogermadec|julienbayou|jvplace|jeanlucromero|rosesarkissian|ericlejoindre|cocoruf|emmacosse|ianbrossat|brunojulliard|juliendray|nadabomangoli|cgirard|alisoumare|pierrekanuty|jphuchon|emmanuelmaurel|michele_sabban|benoithamon|mpdelagontrie|maopeninou|dassouline",388870788,"Julien Bargeton","JulienBargeton","2011-10-11T13:45:26",,,,,"http://julienbargeton.net/","fr","Adjoint à la Maire de Paris, chargé des finances, des sociétés d'économie mixte, des marchés publics et des concessions.",1806,815,2896,,3008,88,true,,,,,,,"ACDED6","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif",,"http://pbs.twimg.com/profile_images/500023029443731456/ygzzd42k_normal.jpeg","https://pbs.twimg.com/profile_images/500023029443731456/ygzzd42k_normal.jpeg","038543",,"EEEEEE","F6F6F6","333333",true
"BAYOU","Julien","@julienbayou","Conseil régional d'IdF","julienbayou","marielaureharel|pascalcherki|mounirsatouri|karampatrick|danielvaillant|jfpellissier|joellemorel11|celinemalaise|c_najdovski|yves_contassot|bernardjomier|geoffroydidier|mireilleferri|jgleizes|rkaroutchi|oliviapolski|scharnoz|cbrossel|acordebard|celia_blauel|plaurent_pcf|marclipountz|ericcoquerel|sylvaindesmet|deborahpawlik|yannwehrling|antoinetteguhl|hellakr|robertoadrian|michele_sabban|pybournazel|mariannelouis|francoiskalfon|jushbb|gilmau|rosesarkissian|g_wortham|sdeschiens|sgrandgambe|bmarquaille|eddieait_of|yannicktrigance|ortegapelletier|mmancel|h_doucoure|cdallonnes|murielguenoux|christine_frey1|mgvlg|dassouline|annesouyris|alain_amedro|fdiehlmann|hzoughebi|ianbrossat|jm_leguen|paidenbaum|gatignon_steph|maopeninou|balasguillaume|juliendray|pkomites|mpdelagontrie|ch_brun|leafiloche|emmanuelmaurel|gpoiraultgauvin|remiferaud|egregoire|bavay|agillmann|chantal_jouanno|vpecresse|g_vuilletet|david_belliard|nadiaazoug|nk_m|pierrekanuty|jvplace|alisoumare|llechatellier|dmbanza|larrouturou|bfrancois_eelv|legrandaugustin|cocoruf|clairemonod|jacquesboutault|nabilakeramane|cgirard|carolinemecary|brunojulliard|emmacosse|jphuchon|anne_hidalgo|benoithamon|solred78|nadabomangoli|pierreserne|juliiiie|jeanmarcbrule",14830116,"Julien Bayou","julienbayou","2008-05-19T08:25:42","Paris",3600,,,"http://www.onfaitcommeonadit.com","en","Porte-parole national #EELV -- Co-fondateur Génération-Précaire, Jeudi-Noir, Sauvons les riches. Conseiller régional Île de France... et http://Powerfoule.org",10443,2193,12624,,3022,368,true,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/538497995/gursky_chicago.jpg","https://pbs.twimg.com/profile_background_images/538497995/gursky_chicago.jpg",,"http://pbs.twimg.com/profile_images/657531653250797568/liuaPfuf_normal.jpg","https://pbs.twimg.com/profile_images/657531653250797568/liuaPfuf_normal.jpg","4A913C",,"C0DEED","DDEEF6","333333",
"DRAY","Julien","@juliendray","Conseil régional d'IdF","juliendray","pierreserne|rosesarkissian|yannicktrigance|gilmau|cdallonnes|patricebessac|llechatellier|jeromeimpe|myriamelkhomri|baratti_elbaz|eddieait_of|ramayade|michele_sabban|plaurent_pcf|fredhoc|cbrossel|bmarquaille|fdelapierre|ericcoquerel|robertoadrian|cocoruf|jvplace|mpdelagontrie|balasguillaume|emmanuelmaurel|pierrekanuty|brunojulliard|ch_brun|nadabomangoli|gatignon_steph|nk_m|leafiloche|jphuchon",39798884,"Julien Dray","juliendray","2009-05-13T17:32:57","Greenland",-10800,,,,"fr","Ancien député de l'Essonne, vice-président du Conseil régional d'Ile de France, en charge de la culture. BN du Parti Socialiste",1078,50,29680,,503,823,true,,,,,,,"FFFFFF","http://pbs.twimg.com/profile_background_images/877907043/0756bcab6f80ecedb23e28d2d1a35944.gif","https://pbs.twimg.com/profile_background_images/877907043/0756bcab6f80ecedb23e28d2d1a35944.gif",,"http://pbs.twimg.com/profile_images/607861927948259328/W5Uilxub_normal.jpg","https://pbs.twimg.com/profile_images/607861927948259328/W5Uilxub_normal.jpg","FF0000",,"FFFFFF","FFF7CC","0C3E53",true
"NOUVION","Julie","@juliiiie","Conseil régional d'IdF","juliiiie","hzoughebi|scharnoz|yannwehrling|antoinetteguhl|gilmau|jeanmarcpasquet|mireilleferri|frank_cecco|pybournazel|larrouturou|celia_blauel|rosesarkissian|guerin_serge|c_najdovski|mounirsatouri|pierrekanuty|gatignon_steph|david_belliard|bavay|agillmann|ortegapelletier|g_wortham|bernardjomier|g_vuilletet|eddieait_of|pkomites|francoiskalfon|jm_leguen|jeromeimpe|nadabomangoli|mpdelagontrie|legrandaugustin|dmbanza|llechatellier|annesouyris|fdiehlmann|clairemonod|sdeschiens|jvplace|cocoruf|bfrancois_eelv|nabilakeramane|jeanlucromero|jphuchon|solred78|jacquesboutault|carolinemecary|vpecresse|anne_hidalgo|alain_amedro|emmacosse|pierreserne|julienbayou|jeanmarcbrule|benoithamon|nk_m",19925292,"Julie Nouvion","juliiiie","2009-02-02T19:38:52","Greenland",-10800,,,,"en","Conseillère régionale écolo / consultante en comm / blogueuse.  Féministe, geek, végé, maman, yogi, méditante, baseball fan. Heureuse.",10926,145,2223,,773,108,,,,,,,,"B2DFDA","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif",,"http://pbs.twimg.com/profile_images/1442929627/jules_normal.jpg","https://pbs.twimg.com/profile_images/1442929627/jules_normal.jpg","93A644",,"EEEEEE","FFFFFF","333333",true
"SHAN","Judith","@jushbb","Conseil régional d'IdF","jushbb","myriamelkhomri|tassouline|cbrossel|danielvaillant|c_najdovski|fdelapierre|ianbrossat|fredhoc|dgabriel92|ramayade|larrouturou|juliiiie|fdiehlmann|durovray|patricebessac|vpecresse|brigitte_kuster|bavay|fredvalletoux|g_vuilletet|nabilakeramane|solred78|pybournazel|flefebvre_rf|gpoiraultgauvin|plaurent_pcf|ddouillet|bfrancois_eelv|gillesbattailt|karampatrick|clairemonod|legrandaugustin|brunobeschizza|erchev|sdeschiens|ortegapelletier|leneouannic|jdbrg|geoffroydidier|mounirsatouri|rkaroutchi|mpbadre|audeevin|psainsard|smissoffe|jeanmarcbrule|mireillegitton|julienbayou|cocoruf|thomaslauret16|llechatellier|michele_sabban|nadiabrahimi|provinisandra|didierfischer1|hzoughebi|pierreserne|hellakr|oliviapolski|gilmau|rogermadec|mpdelagontrie|julienbargeton|maopeninou|yaminabenguigui|ericcoquerel|pascalcherki|murielguenoux|remiferaud|eddieait_of|sgrandgambe|brunojulliard|dassouline|juliendray|jvplace|emmacosse|cgirard|mgvlg|pkomites|h_doucoure|dmbanza|christine_frey1|alisoumare|jphuchon|emmanuelmaurel|ch_brun|francoiskalfon|michelevitracp|cdallonnes|pierrekanuty|nadabomangoli|rosesarkissian|jeanlucromero|mmancel|jeromeimpe|alain_amedro|yannicktrigance|agillmann|robertoadrian|bmarquaille|mariannelouis|balasguillaume|g_wortham|anne_hidalgo|benoithamon",454260999,"Judith Shan","jushbb","2012-01-03T20:04:58",,,,,"http://facebook.com/judith.shan","fr","Âge de raison et plus. Elue #PS à #Boulogne-Billancourt et au #CRIdF candidate pour les #régionales2015 #AvecBarto http://www.psidf.fr - Je soutiens #RESF -",2251,1874,1129,,1014,47,true,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/378800000085260261/fabfc46a95ee4d3441befd206d75a152.jpeg","https://pbs.twimg.com/profile_background_images/378800000085260261/fabfc46a95ee4d3441befd206d75a152.jpeg",,"http://pbs.twimg.com/profile_images/471687901978173440/1mfnF6SS_normal.jpeg","https://pbs.twimg.com/profile_images/471687901978173440/1mfnF6SS_normal.jpeg","0084B4",{u'country_code': u'', u'url': u'https://api.twitter.com/1.1/geo/id/f9c4cad0af2337fa.json', u'country': u'', u'place_type': u'unknown', u'bounding_box': none, u'contained_within': [], u'full_name': u'ile-de-france, france', u'attributes': {}, u'id': u'f9c4cad0af2337fa', u'name': u'ile-de-france, france'},"FFFFFF","DDEEF6","333333",true
"PLACÉ","Jean-Vincent","@JVPlace","Conseil régional d'IdF","jvplace","carantois|jdhauteserre|deborahpawlik|lilianepays|yonkeuamigo2|pklugman|gilmau|karentaieb4|myriamelkhomri|marielaureharel|sandrinemees|pjulien18|aurelie_solans|philippeducloux|sylvaindesmet|psainsard|camophilippe|yvespdb|paulineveron|l_lafon|frank_cecco|didguillot|ziadoux|fatlazreg|nadiaazoug|alix_bougeret|desarnez|patricebessac|cbrossel|joellemorel11|larrouturou|antoinetteguhl|c_najdovski|atachene|alisoumare|hichamaffane|beaudetstephane|sve83|yaminabenguigui|danielvaillant|ramayade|ddouillet|geoffroydidier|bernard_debre|cgirard|gatignon_steph|mireilleferri|carolinemecary|guerin_serge|rkaroutchi|celinemalaise|chantal_jouanno|jgleizes|dburkli|fredhoc|karampatrick|mounirsatouri|solred78|leneouannic|jushbb|baratti_elbaz|hellakr|a_vesperini|ericcoquerel|clairemonod|yannwehrling|g_vuilletet|remiferaud|pascalcherki|bmarquaille|oliviapolski|scharnoz|eddieait_of|yves_contassot|francoiskalfon|h_doucoure|llechatellier|bernardjomier|celia_blauel|robertoadrian|annesouyris|agillmann|cocoruf|alain_amedro|cdallonnes|yannicktrigance|ericlejoindre|datirachida|emmanuelmaurel|mgvlg|michele_sabban|fdelapierre|gpoiraultgauvin|durovray|mmancel|mariannelouis|sdeschiens|plaurent_pcf|dmbanza|ianbrossat|fdiehlmann|brunobeschizza|murielguenoux|pybournazel|flefebvre_rf|brigitte_kuster|jerome_coumet|nadabomangoli|mpdelagontrie|jm_leguen|rogermadec|philippe_goujon|jb_bros|bavay|david_belliard|brunojulliard|jphuchon|jeanlucromero|juliendray|maopeninou|balasguillaume|pierrekanuty|jacquesboutault|dassouline|emmacosse|juliiiie|anne_hidalgo|nk_m|benoithamon|vpecresse|ch_brun|julienbayou|jeanmarcbrule|pierreserne|bfrancois_eelv|nabilakeramane",219361536,"Jean-Vincent Placé","JVPlace","2010-11-24T17:10:45",,,,true,"http://jeanvincentplace.eelv.fr","fr","Président du groupe parlementaire écologiste au Sénat, Sénateur de l'Essonne",5235,389,46589,,2491,756,true,,,,,,,"7AB51D","http://pbs.twimg.com/profile_background_images/421600018/fond_twitter_jvp2.jpg","https://pbs.twimg.com/profile_background_images/421600018/fond_twitter_jvp2.jpg",,"http://pbs.twimg.com/profile_images/639429671780753408/yRuRByvw_normal.jpg","https://pbs.twimg.com/profile_images/639429671780753408/yRuRByvw_normal.jpg","004319",,"C0DEED","DDEEF6","333333",true
"KARAM","Patrick","@karampatrick","Conseil régional d'IdF","karampatrick","valerienahmias|vpecresse|brunobeschizza|geoffroyboulard|jp_lecoq|floberthout_05|d_tiberi|sdeschiens|flefebvre_rf|pierregaboriau|myriamelkhomri|didierfischer1|mmancel|mounirsatouri|jushbb|julienbayou|yvespdb|dgabriel92|rezeg_hamida|chantalbrunel|fredvalletoux|frank_cecco|patrick_tremege|danielegiazzi|edithgallois|atachene|geoffroydidier|jl_santini|agillmann|rosesarkissian|vincentroger754|claudegoasguen|philippe_goujon|celinemalaise|larrouturou|gilmau|nadabomangoli|brigitte_kuster|rkaroutchi|pybournazel|alisoumare|beaudetstephane|jeanlucromero|pkomites|jvplace|pierreserne|cdallonnes|mdoaeschlimann|mpbadre|llechatellier|eddieait_of|h_doucoure|pierrekanuty|balasguillaume|durovray|franckmargain|gillesbattailt|jphuchon",248655946,"Patrick Karam","karampatrick","2011-02-07T13:10:22","Paris",3600,,,,"fr","Président @LE_CREFOM | Conseiller Régional d'Ile-de-France | Président de @LA_CHREDO #ChretiensDorient | Ex-délégué interministériel | Expert en géopolitique",2623,315,2360,,1177,52,,,,,,,,"642D8B","http://pbs.twimg.com/profile_background_images/728975384/225f73eda7c4b2b8b029be21b7e3803e.jpeg","https://pbs.twimg.com/profile_background_images/728975384/225f73eda7c4b2b8b029be21b7e3803e.jpeg",true,"http://pbs.twimg.com/profile_images/552530896767569920/Bk3qwcfJ_normal.jpeg","https://pbs.twimg.com/profile_images/552530896767569920/Bk3qwcfJ_normal.jpeg","08044A",,"FFFFFF","7AC3EE","3D1957",true
"TAIËB","Karen","@Karentaieb4","Conseil de Paris","karentaieb4","jvplace|lgoldgrab|acordebard|c_najdovski|bernardjomier|jm_leguen|scharnoz|mpdelagontrie|marinettebache|myriamelkhomri|egregoire|pklugman|cbrossel|jb_bros|dversini|verolevieux|dassouline|valerienahmias|pkomites|brunojulliard|f_calandra|baratti_elbaz|fvauglin|ianbrossat|paidenbaum|thomaslauret16|pbloche|paulineveron|jerome_coumet|philippeducloux|cgirard|remiferaud|anne_hidalgo",2322711826,"Karen Taieb","Karentaieb4","2014-02-03T21:56:22",,,,,"http://karentaieb.fr","fr","Conseillère de Paris et du 4e arrondissement - journaliste santé-auteure de contes et pieces de théâtre ...",773,101,161,,131,10,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/588088731317510144/yc4MNQyz_normal.jpg","https://pbs.twimg.com/profile_images/588088731317510144/yc4MNQyz_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"KONE","Fatoumata","@Kone_Fatou","Conseil de Paris","kone_fatou","leafiloche|pkomites|cgirard|acordebard|mounirsatouri|naweloumer|sandrinemees|julienbayou|rogermadec|dversini|oliviapolski|paulineveron|cbrossel|jvplace|remiferaud|maopeninou|pierreserne|emmacosse|jacquesboutault|fdiehlmann|ianbrossat|francoisdagnaud|myriamelkhomri|c_najdovski|antoinetteguhl|anne_hidalgo|yves_contassot|annesouyris|pjulien18|david_belliard|celia_blauel|jgleizes|joellemorel11|aurelie_solans|bernardjomier",2462067682,"Fatoumata Koné","Kone_Fatou","2014-04-05T09:43:37","Athens",7200,,,,"fr","Conseillère de Paris #EELV - Elue du 19e",93,3,191,,174,7,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/454359418071556096/v6KbMtmA_normal.jpeg","https://pbs.twimg.com/profile_images/454359418071556096/v6KbMtmA_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"LAFON","Laurent","@L_Lafon","Conseil régional d'IdF","l_lafon","yannwehrling|valerienahmias|yvespdb|mustasaadi|toulmet_patrick|leiladiri|mireillegitton|franckmargain|robertoadrian|durovray|benoithamon|juliendray|emmanuelmaurel|dmbanza|llechatellier|cocoruf|juliiiie|vpecresse|desarnez|bgauducheau|nk_m|edithgallois|frank_cecco|agovciyan|smissoffe|atachene|jphuchon|ramayade|erichelard|chantal_jouanno|fredvalletoux",563128011,"Laurent LAFON","L_Lafon","2012-04-25T17:19:42",,,,,"https://www.facebook.com/laurent.lafon.54?fref=ts","fr","Maire de Vincennes. Président du Groupe UDI au Conseil régional d'Île-de-France. Vice-président de Paris-Métropole.",968,205,2093,,640,53,,,,,,,,"FFFFFF","http://pbs.twimg.com/profile_background_images/378800000173235399/OtsauqWJ.png","https://pbs.twimg.com/profile_background_images/378800000173235399/OtsauqWJ.png",,"http://pbs.twimg.com/profile_images/466545123900145666/_vpJFPQc_normal.jpeg","https://pbs.twimg.com/profile_images/466545123900145666/_vpJFPQc_normal.jpeg","006B8F",,"FFFFFF","DDEEF6","333333",
"LARROUTUROU","Pierre","@larrouturou","Conseil régional d'IdF","larrouturou","rosesarkissian|agillmann|jeromeimpe|sgrandgambe|eddieait_of|pklugman|oliviapolski|ziadoux|yonkeuamigo2|myriamelkhomri|yvespdb|thomaslauret16|ianbrossat|carine_petit|leneouannic|jfpellissier|mpbadre|camophilippe|nadabomangoli|patricebessac|plaurent_pcf|alain_amedro|fdiehlmann|bernardjomier|f_calandra|fdelapierre|l_lafon|chantal_jouanno|jerome_coumet|jltouly|guerin_serge|fredhoc|yannwehrling|michele_sabban|pascalcherki|jgleizes|karampatrick|pierrekanuty|mariannelouis|balasguillaume|jphuchon|nk_m|vpecresse|legrandaugustin|dmbanza|juliendray|emmacosse|annesouyris|jeanmarcbrule|jacquesboutault|pierreserne|bfrancois_eelv|cocoruf|julienbayou|benoithamon|anne_hidalgo",18578222,"Pierre Larrouturou","larrouturou","2009-01-03T12:10:04","Paris",3600,,,"http://www.larrouturou.net","fr","économiste, co-président de @Nouvelle_Donne",5176,13,21690,,6076,459,,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/567616770/0oroh5iqlkcgualpaqms.png","https://pbs.twimg.com/profile_background_images/567616770/0oroh5iqlkcgualpaqms.png",,"http://pbs.twimg.com/profile_images/658767257611448320/Echn-dRs_normal.jpg","https://pbs.twimg.com/profile_images/658767257611448320/Echn-dRs_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"COHEN","Laurence","@LaurenceCohen94","Conseil régional d'IdF","laurencecohen94","leneouannic|ericcoquerel|manubecker|rvbegue|juliendray|camophilippe|hzoughebi|patricebessac|anne_hidalgo|raphaelleprimet|mgvlg|celinemalaise|fdelapierre|jfpellissier|ortegapelletier|nicolasbonneto|helenebidard|ianbrossat|plaurent_pcf|fgaillanne|jphuchon",2862097384,"Laurence Cohen","LaurenceCohen94","2014-11-05T07:47:41",,,,,"http://www.laurencecohen.fr/","fr","Sénatrice du Val-de-Marne (CRC), Vice-Présidente de la commission des affaires sociales, délégation aux droits des femmes. Conseillère régionale Ile-de-France.",374,14,779,,456,25,,,,,,,,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/608943862170685440/Wh5_QYX8_normal.jpg","https://pbs.twimg.com/profile_images/608943862170685440/Wh5_QYX8_normal.jpg","DD2E44",,"000000","000000","000000",
"FILOCHE","Léa","@leafiloche","Conseil de Paris","leafiloche","mounirsatouri|lgoldgrab|rvbegue|marinettebache|karentaieb4|sergiotinti1|kone_fatou|plaurent_pcf|helenebidard|yves_contassot|annesouyris|celia_blauel|f_calandra|claudedargent15|baratti_elbaz|thomaslauret16|afafgabelotaud|aurelie_solans|david_belliard|christine_frey1|nicolasbonneto|egregoire|antoinetteguhl|dversini|emmacosse|fvauglin|verolevieux|fgaillanne|carolinemecary|hellakr|virginiedaspet|tassouline|pbloche|naweloumer|c_najdovski|francoisdagnaud|annick_lepetit|manubecker|jgleizes|philippeducloux|nadabomangoli|pierreserne|myriamelkhomri|nathaliemaquoi|leneouannic|jm_leguen|ericlejoindre|yannicktrigance|eddieait_of|mpdelagontrie|carine_petit|julienbayou|danielvaillant|oliviapolski|francoiskalfon|yaminabenguigui|paidenbaum|fredhoc|acordebard|robertoadrian|balasguillaume|remiferaud|jeromeimpe|pkomites|nicolas_nordman|jerome_coumet|bernardjomier|paulineveron|pascalcherki|scharnoz|emmanuelmaurel|jacquesboutault|julienbargeton|ianbrossat|mariannelouis|ch_brun|juliendray|maopeninou|jb_bros|cbrossel|brunojulliard|jphuchon|rogermadec|pierrekanuty|anne_hidalgo|benoithamon",42359264,"Léa Filoche","leafiloche","2009-05-25T05:50:07","Paris",3600,,,"http://unmondedavance.paris-19.fr/","fr","Conseillère de Paris - Présidente de la commission Affaires Sociales - 19ème arrdt - En charge de l'ESS et de l'emploi - Militante socialiste et féministe",1672,16,2850,,1510,83,,,,,,,,"352726","http://pbs.twimg.com/profile_background_images/542441330/centre_d_animation_photo.jpg","https://pbs.twimg.com/profile_background_images/542441330/centre_d_animation_photo.jpg",true,"http://pbs.twimg.com/profile_images/522792848295739392/Qxwd6y7j_normal.jpeg","https://pbs.twimg.com/profile_images/522792848295739392/Qxwd6y7j_normal.jpeg","DD2E44",,"829D5E","99CC33","3E4415",true
"LECUYER","Catherine","@LECUYERCatherin","Conseil de Paris","lecuyercatherin","fpechenard|geoffroyboulard|hodentt|julieboillot|jdhauteserre|a_vesperini|floberthout_05|ianbrossat|brunobeschizza|pierregaboriau|jeromedubus|nathfanfant|ramayade|gpoiraultgauvin|catherine_dumas|jvplace|jf_lamour|anne_hidalgo|juliendray|rezeg_hamida|geoffroydidier|ddouillet|dburkli|bernard_debre|claudegoasguen|benoithamon|datirachida|jp_lecoq|vpecresse|rkaroutchi|nk_m|philippe_goujon|durovray|brigitte_kuster|flefebvre_rf|franckmargain|honore18e|lellouchepierre|cgirard|pybournazel",387191565,"LECUYER Catherine","LECUYERCatherin","2011-10-08T16:37:57",,,,,,"fr","Conseillère de Paris Déléguée nationale en charge des Fédérations professionnelles Les Républicains",1722,30,1070,,685,35,,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/791782926/7ce1f9550378052fff13af204e376367.jpeg","https://pbs.twimg.com/profile_background_images/791782926/7ce1f9550378052fff13af204e376367.jpeg",,"http://pbs.twimg.com/profile_images/644907538966835200/K7RGcaIh_normal.jpg","https://pbs.twimg.com/profile_images/644907538966835200/K7RGcaIh_normal.jpg","0084B4",,"FFFFFF","DDEEF6","333333",true
"LEGRAND","Augustin","@legrandaugustin","Conseil régional d'IdF","legrandaugustin","remiferaud|c_najdovski|gatignon_steph|jgleizes|nadiaazoug|clairemonod|dmbanza|llechatellier|pierreserne|nabilakeramane|larrouturou|bfrancois_eelv|emmacosse|julienbayou",251221170,"augustin legrand","legrandaugustin","2011-02-12T17:57:04","Paris",3600,,,,"fr","Conseiller régional IDF - Militant associatif",458,7,1768,,406,50,,,,,,,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/3124142342/baace21ef54909bc67cd2c98a18a18d8_normal.jpeg","https://pbs.twimg.com/profile_images/3124142342/baace21ef54909bc67cd2c98a18a18d8_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",
"DIRI","Leïla","@LeilaDiri","Les deux","leiladiri","dburkli|bgauducheau|valerienahmias|frank_cecco|toulmet_patrick|smissoffe|desarnez|francoishaab|marielaureharel|yannwehrling|fmehal|mireillegitton|beaudetstephane|maudgatel|fvauglin|l_lafon|ramayade|chantal_jouanno|mustasaadi|edithgallois|agovciyan|aziereeric|olga_johnson|erichelard|yvespdb|atachene",2720721328,"LDiri","LeilaDiri","2014-07-22T13:16:22",,,,,,"fr","",210,21,354,,412,6,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/535922611860275201/7i1wNTJd_normal.jpeg","https://pbs.twimg.com/profile_images/535922611860275201/7i1wNTJd_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"LELLOUCHE","Pierre","@LellouchePierre","Conseil de Paris","lellouchepierre","vmontandon|pierregaboriau|vincentroger754|paulineveron|dassouline|jp_lecoq|erichelard|sdeschiens|a_vesperini|sve83|geoffroydidier|cgirard|anne_hidalgo|jacquesboutault|chantal_jouanno|datirachida|balasguillaume|jphuchon|brunobeschizza|bernard_debre|nathfanfant|honore18e|catherine_dumas|jbmenguy75015|rkaroutchi|brigitte_kuster|nk_m|vpecresse|ddouillet|flefebvre_rf|pybournazel|gpoiraultgauvin|claudegoasguen|jf_lamour|philippe_goujon",495145784,"Pierre Lellouche","LellouchePierre","2012-02-17T17:04:40","Amsterdam",3600,,true,"http://www.pierre-lellouche.fr/","fr","Député #LesRépublicains 1ère circonscription de Paris. Conseiller de Paris. Délégué aux Affaires internationales plellouche@assemblee-nationale.fr 0140636880",389,7,9751,,1090,262,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/1836751406/lellouche-rt_normal.jpg","https://pbs.twimg.com/profile_images/1836751406/lellouche-rt_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
